dept_id|deptName|college
63301100|PPD-RES MAN-ELEC ACCESS|VP-BUSINESS AFFAIRS
63301200|PPD-RES MAN-EXTERNAL PROGRAMS|VP-BUSINESS AFFAIRS
63400000|PPD-BLDGSRVC ADMIN|VP-BUSINESS AFFAIRS
63400100|PPD-BLDGSRVC ADMIN-ADMIN|VP-BUSINESS AFFAIRS
63400200|PPD-BLDGSRVC OPERATIONS-EG|VP-BUSINESS AFFAIRS
63400300|PPD-BLDGSRVC OPERATIONS-HC|VP-BUSINESS AFFAIRS
63400400|PPD-BLDGSRVC CONTRACT SRVC|VP-BUSINESS AFFAIRS
63400500|PPD-BLDGSRVC INNOVATION HUB|VP-BUSINESS AFFAIRS
63500000|PPD-OPER EG-ADMININISTRATION|VP-BUSINESS AFFAIRS
63500100|PPD-OPER EG ADMIN|VP-BUSINESS AFFAIRS
63500200|PPD-OPER-EG-WHITNEY LAB|VP-BUSINESS AFFAIRS
63510000|PPD-OPER EG B-MNT|VP-BUSINESS AFFAIRS
63510100|PPD-OPER EG B-MNT- ADMIN|VP-BUSINESS AFFAIRS
63510200|PPD-OPER EG B-MNT-KEY|VP-BUSINESS AFFAIRS
63510300|PPD-OPER EG B-MNT-RF/SMTL|VP-BUSINESS AFFAIRS
63510400|PPD-OPER EG B-MNT-CRP/MSN|VP-BUSINESS AFFAIRS
63510500|PPD-OPER EG B-MNT-PAINT|VP-BUSINESS AFFAIRS
63510600|PPD-OPER EG B-MNT-ELEVATORS|VP-BUSINESS AFFAIRS
63510700|PPD-OPER EG B-MNT-REEF|VP-BUSINESS AFFAIRS
63510800|PPD-OPER EG B-MNT-SIGN|VP-BUSINESS AFFAIRS
63510900|PPD-OPER EG B-MNT BUSNSS CMPLX|VP-BUSINESS AFFAIRS
63520000|PPD-OPER EG GROUNDS|VP-BUSINESS AFFAIRS
63520100|PPD-OPER EG GROUNDS-ADMIN|VP-BUSINESS AFFAIRS
63520200|PPD-OPER EG GROUNDS-MAINT|VP-BUSINESS AFFAIRS
63520300|PPD-OPER EG GROUNDS-LANDSCAPE|VP-BUSINESS AFFAIRS
63520400|PPD-OPER EG GROUNDS-CONTR SRVC|VP-BUSINESS AFFAIRS
63520500|PPD-OPER EG GROUNDS-REFUSE|VP-BUSINESS AFFAIRS
63530000|PPD-OPER EG FLEET MNGMT|VP-BUSINESS AFFAIRS
63530100|PPD-OPER EG FLEET MNGMT-ADMIN|VP-BUSINESS AFFAIRS
63530200|PPD-OPER EG MOTOR POOL-REPAIRS|VP-BUSINESS AFFAIRS
63530300|PPD-OPER EG MOTOR POOL-PARTS|VP-BUSINESS AFFAIRS
63530400|PPD-OPER EG MOTOR POOL-FUEL|VP-BUSINESS AFFAIRS
63530500|PPD-OPER EG FLEET MNGMT-OPERAT|VP-BUSINESS AFFAIRS
63540000|PPD-OPER EG OPER ENGR|VP-BUSINESS AFFAIRS
63540100|PPD-OPER EG OPR ENGR-ADMIN|VP-BUSINESS AFFAIRS
63540200|PPD-OPER EG OPR ENGR-SMLL PRJ|VP-BUSINESS AFFAIRS
63540300|PPD-OPER EG OPR ENGR-ENERGY|VP-BUSINESS AFFAIRS
63540400|PPD-OPER EG OPR ENGR-UTL CNST|VP-BUSINESS AFFAIRS
63540500|PPD-OPER EG OPR ENGR-TREE FND|VP-BUSINESS AFFAIRS
63550000|PPD-OPER EG B-MNT-SYS|VP-BUSINESS AFFAIRS
63550100|PPD-OPER EG B-MNT- ADMIN-SYS|VP-BUSINESS AFFAIRS
63550200|PPD-OPER EG B-MNT-ELECTRIC|VP-BUSINESS AFFAIRS
63550300|PPD-OPER EG B-MNT-STEAM|VP-BUSINESS AFFAIRS
63550400|PPD-OPER EG B-MNT-HVAC|VP-BUSINESS AFFAIRS
63550500|PPD-OPER EG B-MNT-PLUMBING|VP-BUSINESS AFFAIRS
63550600|PPD-OPER EG B-MNT-PROGRESS PRK|VP-BUSINESS AFFAIRS
63550700|PPD-OPER EG B-MNT-FIRE ALARM|VP-BUSINESS AFFAIRS
63550800|PPD-OPER EG B-MNT-COMMISSION|VP-BUSINESS AFFAIRS
63550900|PPD-OPER EG B-MNT SYS-CONTROLS|VP-BUSINESS AFFAIRS
63560000|PPD-OPER EG SYS/UTIL|VP-BUSINESS AFFAIRS
63560100|PPD-OPER EG UTILITIES-ADMIN|VP-BUSINESS AFFAIRS
63560200|PPD-OPER EG UTILITIES-EL/DIST|VP-BUSINESS AFFAIRS
63560300|PPD-OPER EG UTILITIES-CW/OPER|VP-BUSINESS AFFAIRS
63560400|PPD-OPER EG UTILITIES-ST/DIST|VP-BUSINESS AFFAIRS
63560500|PPD-OPER EG UTILITIES-WA/DIST|VP-BUSINESS AFFAIRS
63560600|PPD-OPER EG UTILITIES-WW/OPER|VP-BUSINESS AFFAIRS
63560700|PPD-OPER EG UTILITIES-CONTROLS|VP-BUSINESS AFFAIRS
63560800|PPD-OPER-EG UTILITIES-METR CAL|VP-BUSINESS AFFAIRS
63570000|PPD-OPER EG ENERGY|VP-BUSINESS AFFAIRS
63570100|PPD-OPER EG ENERGY-ADMIN|VP-BUSINESS AFFAIRS
63570200|PPD-OPER EG ENERGY-UTIL CNST|VP-BUSINESS AFFAIRS
63580000|PPD-OPER EG SECURITY|VP-BUSINESS AFFAIRS
63580200|PPD-OPER EG PHYSICAL SECURITY|VP-BUSINESS AFFAIRS
63600000|PPD-OPERATIONS HC-ADMIN|VP-BUSINESS AFFAIRS
63600100|PPD-OPER HC-ADMIN|VP-BUSINESS AFFAIRS
63600200|PPD-OPER-GRANTS/PROGRAMS|VP-BUSINESS AFFAIRS
63610000|PPD-OPER HC BIOENGRNG|VP-BUSINESS AFFAIRS
63610100|PPD-OPER HC BIOENGNRNG-ADMIN|VP-BUSINESS AFFAIRS
63610200|PPD-OPER HC BIOENGNRNG-INSTR|VP-BUSINESS AFFAIRS
63610300|PPD-OPER HC BIOENGNRNG-SIGNAGE|VP-BUSINESS AFFAIRS
63610400|PPD-OPER HC BIOENGNRNG-ELECT|VP-BUSINESS AFFAIRS
63610500|PPD-OPER HC BIOENGNRNG-PARTS|VP-BUSINESS AFFAIRS
63620000|PPD-OPER HC FACILITIES|VP-BUSINESS AFFAIRS
63620100|PPD-OPER HC FACILITIES-ADMIN|VP-BUSINESS AFFAIRS
63620200|PPD-OPER HC FACILITIES-MNT MCH|VP-BUSINESS AFFAIRS
63620300|PPD-OPER HC FACILITIES-KEY|VP-BUSINESS AFFAIRS
63620400|PPD-OPER HC FACILITIES-PAINT|VP-BUSINESS AFFAIRS
63620500|PPD-OPER HC FACILITIES-CONSTR|VP-BUSINESS AFFAIRS
63630000|PPD-OPER HC OPER ENGR|VP-BUSINESS AFFAIRS
63630100|PPD-OPER HC OPER ENGR-ADMIN|VP-BUSINESS AFFAIRS
63630200|PPD-OPER HC OPER ENGR-CONSTR|VP-BUSINESS AFFAIRS
63640000|PPD-OPER HC SYSTEMS|VP-BUSINESS AFFAIRS
63640100|PPD-OPER HC SYSTEMS-ADMIN|VP-BUSINESS AFFAIRS
63640200|PPD-OPER HC SYSTEMS-EL|VP-BUSINESS AFFAIRS
63640300|PPD-OPER HC SYSTEMS-HVAC|VP-BUSINESS AFFAIRS
63640400|PPD-OPER HC SYSTEMS-PLUMBING|VP-BUSINESS AFFAIRS
63640500|PPD-OPER HC SYSTEMS-CANCER GEN|VP-BUSINESS AFFAIRS
63640600|PPD-OPER HC SYSTEMS-CONTROLS|VP-BUSINESS AFFAIRS
63640700|PPD-OPER HC SYSTEMS-MACHINERY|VP-BUSINESS AFFAIRS
63640800|PPD-OPER HC SYSTEMS-FIRESAFTY|VP-BUSINESS AFFAIRS
63650000|PPD-OPER HC VET MED|VP-BUSINESS AFFAIRS
63650100|PPD-OPER HC VET MED-ADMIN|VP-BUSINESS AFFAIRS
63650200|PPD-OPER HC VET MED-OPERATIONS|VP-BUSINESS AFFAIRS
63650300|PPD-OPER HC VET MED-UTILITIIES|VP-BUSINESS AFFAIRS
63700000|PPD-UTILITIES|VP-BUSINESS AFFAIRS
63700100|PPD-UTILITIES-ADMIN|VP-BUSINESS AFFAIRS
63700200|PPD-UTILITIES-ELECTRICITY|VP-BUSINESS AFFAIRS
63700300|PPD-UTILITIES-CHILLED WATER|VP-BUSINESS AFFAIRS
63700400|PPD-UTILITIES-STEAM|VP-BUSINESS AFFAIRS
63700500|PPD-UTILITIES-NATGAS|VP-BUSINESS AFFAIRS
63700600|PPD-UTILITIES-WATER|VP-BUSINESS AFFAIRS
63700700|PPD-UTILITIES-WASTE WATER|VP-BUSINESS AFFAIRS
63700800|PPD-UTILITIES-REFUSE|VP-BUSINESS AFFAIRS
63700900|PPD-UTILITIES-BIOREFUSE|VP-BUSINESS AFFAIRS
63701000|PPD-UTILITIES-MISC|VP-BUSINESS AFFAIRS
63701100|PPD-UTILTIES-ENERGY-TECH-SVCS|VP-BUSINESS AFFAIRS
63701200|PPD-UTILTIES-ENERGY-CONTROLS|VP-BUSINESS AFFAIRS
63800000|PPD-WCTF|VP-BUSINESS AFFAIRS
63800100|PPD-WCTF-ADMIN|VP-BUSINESS AFFAIRS
64000000|FINANCE / ACCOUNTING|CHIEF FINANCIAL OFFICER
64100000|FA-CONTROLLER'S OFFICE|CHIEF FINANCIAL OFFICER
64101000|FA-CONTROLLER-ADMINISTRATION|CHIEF FINANCIAL OFFICER
64200000|FA-PAYROLL AND TAX SERVICES|CHIEF FINANCIAL OFFICER
64201000|FA-PAYROLL AND TAX SRVCS ADMIN|CHIEF FINANCIAL OFFICER
64300000|FA-TAX|CHIEF FINANCIAL OFFICER
64300100|FA-GBAS|CHIEF FINANCIAL OFFICER
64300200|FA-SHARED SERVICE CENTER - SSC|CHIEF FINANCIAL OFFICER
64301000|FA-TAX ADMINISTRATION|CHIEF FINANCIAL OFFICER
64400000|FA-PURCHASING/DISBURS SERVS|CHIEF FINANCIAL OFFICER
64401000|FA-PDS-ADMINSTRATION|CHIEF FINANCIAL OFFICER
64402000|FA-PDS-PROCURE|CHIEF FINANCIAL OFFICER
64403000|FA-PDS-P CARD|CHIEF FINANCIAL OFFICER
64404000|FA-PDS-DISBURSEMENT|CHIEF FINANCIAL OFFICER
64405000|FA-PDS-ASSET MANAGEMENT|CHIEF FINANCIAL OFFICER
64500000|FA-FINANCIAL REPORTING|CHIEF FINANCIAL OFFICER
64501000|FA-FINANCIAL REPORTING-ADMIN|CHIEF FINANCIAL OFFICER
64600000|FA-GEN ACCTG AND FIN RPTG|CHIEF FINANCIAL OFFICER
64601000|FA-GEN ACCTG AND FIN RPTG ADMN|CHIEF FINANCIAL OFFICER
64602000|FA-ACCOUNTING SVS-ASSET MGT|CHIEF FINANCIAL OFFICER
64602001|FA-AS-ASSET MGT-EQUIP MAINT|CHIEF FINANCIAL OFFICER
64602002|FA-AS-ASSET MGT-SURPLUS PROP|CHIEF FINANCIAL OFFICER
64700000|FA-TREASURY MANAGEMENT|CHIEF FINANCIAL OFFICER
64701000|FA-TREASURY MGT-ADMIN|CHIEF FINANCIAL OFFICER
64800000|FA-UNIVERSITY BURSAR|CHIEF FINANCIAL OFFICER
64801000|FA-UNIVERSITY BURSAR-ADMIN|CHIEF FINANCIAL OFFICER
64801001|FA-UNIV BURSAR-FED LOAN AUX|CHIEF FINANCIAL OFFICER
64801002|FA-UNIV BURSAR-REG LOAN AUX|CHIEF FINANCIAL OFFICER
64801003|FA-UNIV BURSAR-FIN AID AUX|CHIEF FINANCIAL OFFICER
64801004|FA-UNIV BURSAR-RET CHECK AUX|CHIEF FINANCIAL OFFICER
64801005|FA-UNIV BURSAR-LATE PAY AUX|CHIEF FINANCIAL OFFICER
64801006|FA-UNIV BURSAR_ STU AR SVC|CHIEF FINANCIAL OFFICER
64900000|FA-COST ANALYSIS|CHIEF FINANCIAL OFFICER
64901000|FA-CA-ADMINISTRATION|CHIEF FINANCIAL OFFICER
64902000|FA-CA-EFFORT|CHIEF FINANCIAL OFFICER
64903000|FA-CA-F&A COST PROPOSED|CHIEF FINANCIAL OFFICER
64904000|FA-CA-COMPLIANCE|CHIEF FINANCIAL OFFICER
64990000|FA-FINANCIAL REPORTING ONLY|CHIEF FINANCIAL OFFICER
65000000|CONTRACTS AND GRANTS|CHIEF FINANCIAL OFFICER
65010000|C&G-ACCOUNTING SERVICES|CHIEF FINANCIAL OFFICER
65010100|CG-SECA/NACCA CONFERENCE|CHIEF FINANCIAL OFFICER
66000000|OPERATIONS ANALYSIS|INFORMATION TECHNOLOGY
66010000|OA-OPERATIONS ANALYSIS-ADMIN|INFORMATION TECHNOLOGY
66011000|OA-GENERAL / ADMINISTRATIVE|INFORMATION TECHNOLOGY
66015000|OA -F/ A ADMINNET OPERATIONS|INFORMATION TECHNOLOGY
67000000|STEPHEN C O'CONNELL CENTER|VP-BUSINESS AFFAIRS
67010000|OC-OPERATING ACCOUNT|VP-BUSINESS AFFAIRS
67020000|OC-EQUIPMENT RESERVE|VP-BUSINESS AFFAIRS
67030000|OC-RENOVATIONS RESERVE|VP-BUSINESS AFFAIRS
67040000|OC-OUTSIDE PROMOTED EVENTS|VP-BUSINESS AFFAIRS
67050000|OC-INSIDE PROMOTED EVENTS|VP-BUSINESS AFFAIRS
68000000|BUSINESS SERVICES|VP-BUSINESS AFFAIRS
68010000|BS-ID CARD SERVICES|VP-BUSINESS AFFAIRS
68011000|BS-ID CARD OPERATIONS|VP-BUSINESS AFFAIRS
68012000|BS-ID CARD-F/E REPLACEMENT|VP-BUSINESS AFFAIRS
68012100|BS-ID CARD RESTRICT FACILITIES|VP-BUSINESS AFFAIRS
68017000|BS-ID CARD-VENDING|VP-BUSINESS AFFAIRS
68017100|BS-ID CARD-UF BOOKSTORE|VP-BUSINESS AFFAIRS
68020000|BS-BUSINESS SERVICES-ADMIN|VP-BUSINESS AFFAIRS
68021000|BS-ADMIN-OPERATIONS|VP-BUSINESS AFFAIRS
68022000|BS-ADMIN-F/E REPLACE|VP-BUSINESS AFFAIRS
68022100|BS-ADMIN-BLDG RESERVE|VP-BUSINESS AFFAIRS
68023000|BS-ADMIN - R/M RESERVE|VP-BUSINESS AFFAIRS
68027000|BS-ADMIN-GATOR 1 CENTRAL|VP-BUSINESS AFFAIRS
68027100|BS-ADMIN-GATOR DINING DEF|VP-BUSINESS AFFAIRS
68027200|BS-ADMIN-BOOKSTORE DEF|VP-BUSINESS AFFAIRS
68027300|BS-BKSTORE INCLUDED TEXTBK PRG|VP-BUSINESS AFFAIRS
68027400|BS-BKSTORE INCLUDED TEXT-ACCT|VP-BUSINESS AFFAIRS
68030000|BS-UF BOOKSTORE|VP-BUSINESS AFFAIRS
68031000|BS-UF BOOK STORE OPERATIONS|VP-BUSINESS AFFAIRS
68040000|BS-TRANSPORTATION / PARKING|VP-BUSINESS AFFAIRS
68040100|BS-TRANS/PARK-OPERATIONS|VP-BUSINESS AFFAIRS
68040200|BS-TRANS/PARK-STUDENT TRAFFIC|VP-BUSINESS AFFAIRS
68040300|BS-TRANS/PARK-SPECIAL EVENTS|VP-BUSINESS AFFAIRS
68040400|BS-PARK/TRANS-TRANSPORT FEE|VP-BUSINESS AFFAIRS
68040500|BS-RESERVE PARKING MITIGATION|VP-BUSINESS AFFAIRS
68050000|BS-DOCUMENT SERVICES|VP-BUSINESS AFFAIRS
68051000|BS-DOC SERVICES-OPERATIONS|VP-BUSINESS AFFAIRS
68052000|BS-DOC SERVICES-F&E RESERVE|VP-BUSINESS AFFAIRS
68052100|BS-DOC SERVICES-BLDG RESERVE|VP-BUSINESS AFFAIRS
68060000|BS-LAUNDRY SERVICES|VP-BUSINESS AFFAIRS
68061000|BS-LAUNDRY-OPERATIONS|VP-BUSINESS AFFAIRS
68062000|BS-LAUNDRY-F/E REPLACEMENT|VP-BUSINESS AFFAIRS
68062100|BS-LAUNDRY-BLDG RESERVE|VP-BUSINESS AFFAIRS
68070000|BS-MAIL SERVICES|VP-BUSINESS AFFAIRS
68071000|BS-MAIL SERVICES-GENERAL|VP-BUSINESS AFFAIRS
68072000|BS-MAIL SERIVCES-F&E REPLACE|VP-BUSINESS AFFAIRS
69000000|BRIDGES-ERP|INFORMATION TECHNOLOGY
69010000|BR-BRIDGES-GENERAL ADMIN|INFORMATION TECHNOLOGY
69010100|BR-BRIDGES--OPERATIONS|INFORMATION TECHNOLOGY
69020000|BR-BRIDGES-STUDENT ADMIN|INFORMATION TECHNOLOGY
69030000|BR-BRIDGES-INFORMATION SYSTEMS|INFORMATION TECHNOLOGY
69030100|BR-BRIDGES-IS-ADMINISTRATION|INFORMATION TECHNOLOGY
69030200|BR-BRIDGES-IS-APPLICATION|INFORMATION TECHNOLOGY
69030300|BR-BRIDGES-IS-PRODUCTION|INFORMATION TECHNOLOGY
69030400|BR-BRIDGES-IS-IMPLEMENTATION|INFORMATION TECHNOLOGY
70000000|FACILITIES/PLANNING/CONSTRUC|VP-BUSINESS AFFAIRS
70010000|FPC-FAC / PLAN / CONSTR-ADMIN|VP-BUSINESS AFFAIRS
70010100|FPC-FINANCE / ADMINISTRATION|VP-BUSINESS AFFAIRS
70010200|FPC-PROJECT MANAGEMENT|VP-BUSINESS AFFAIRS
70010201|FPC-PROJECT MANAGEMENT-GEN|VP-BUSINESS AFFAIRS
70010202|FPC-HSC MINOR PROJECTS|VP-BUSINESS AFFAIRS
70010203|FPC-PROJ MGT-ST AUGUSTINE O&M|VP-BUSINESS AFFAIRS
70010300|FPC-FACILITIES DATA / INFO|VP-BUSINESS AFFAIRS
70010400|FPC-PLANNING|VP-BUSINESS AFFAIRS
70010500|FPC-AUDIT|VP-BUSINESS AFFAIRS
71000000|ENVIRONMENTAL HEALTH / SAFETY|VP-BUSINESS AFFAIRS
71010000|EHS-ENVR / HLTH / SAFETY-ADMIN|VP-BUSINESS AFFAIRS
71010100|EHS-PEST CONTROL|VP-BUSINESS AFFAIRS
71010200|EHS-FIRE EQUIPMENT|VP-BUSINESS AFFAIRS
71010300|EHS-CHEMICAL WASTE|VP-BUSINESS AFFAIRS
71010400|EHS-RADIOACTIVE WASTE|VP-BUSINESS AFFAIRS
71010500|EHS-CODE INSPECTION|VP-BUSINESS AFFAIRS
71010600|EHS-RADIOLOGICAL SERVICES|VP-BUSINESS AFFAIRS
71010700|EHS-FILM BADGE SERVICES|VP-BUSINESS AFFAIRS
71010800|EHS-GENERAL SAFETY|VP-BUSINESS AFFAIRS
71011000|EHS-DIVE SAFETY|VP-BUSINESS AFFAIRS
71011100|EHS-IFAS SAFETY|VP-BUSINESS AFFAIRS
71011200|EHS-ASBESTOS OPERATIONS|VP-BUSINESS AFFAIRS
71011300|EHS-CLINICAL SAFETY|VP-BUSINESS AFFAIRS
71011400|EHS-AUTOCLAVE TESTING|VP-BUSINESS AFFAIRS
72000000|SMALL BUS/VENDOR DIVER RELA|VP-BUSINESS AFFAIRS
72010000|SBVDR-PROGRAM ADMINISTRATION|VP-BUSINESS AFFAIRS
72020000|SBVDR-OUTREACH ACTIVITIES|VP-BUSINESS AFFAIRS
73000000|UNIVERSITY POLICE|VP-BUSINESS AFFAIRS
73010000|UPD-ADMINISTRATIVE DEPARTMENT|VP-BUSINESS AFFAIRS
73010100|UPD-ADMINISTRATION|VP-BUSINESS AFFAIRS
73010200|UPD-RECORDS|VP-BUSINESS AFFAIRS
73010300|UPD-PERSONNEL|VP-BUSINESS AFFAIRS
73010400|UPD-PAYROLL|VP-BUSINESS AFFAIRS
73010500|UPD-PURCHASING|VP-BUSINESS AFFAIRS
73010600|UPD-BUSINESS OPERATIONS|VP-BUSINESS AFFAIRS
73010700|UPD-DATA PROCESSING|VP-BUSINESS AFFAIRS
73010800|UPD-PROFESSIONAL STANDARDS|VP-BUSINESS AFFAIRS
73010900|UPD-VICTIM SERVICES|VP-BUSINESS AFFAIRS
73011000|UPD-PUBLIC INFORMATION|VP-BUSINESS AFFAIRS
73020000|UPD-INVESTIGATIONS DEPARTMENT|VP-BUSINESS AFFAIRS
73020100|UPD-INVESTIGATIONS|VP-BUSINESS AFFAIRS
73020200|UPD-PROPERTY / EVIDENCE|VP-BUSINESS AFFAIRS
73020300|UPD-NARCOTICS|VP-BUSINESS AFFAIRS
73020400|UPD-TASK FORCES|VP-BUSINESS AFFAIRS
73020500|UPD-FORFEITURE TRUST FUNDS|VP-BUSINESS AFFAIRS
73020501|UPD-FEDERAL FORFEITURES|VP-BUSINESS AFFAIRS
73020502|UPD-NON FEDERAL FORFEITURES|VP-BUSINESS AFFAIRS
73030000|UPD-PATROL DEPARTMENT|VP-BUSINESS AFFAIRS
73030100|UPD-PATROL|VP-BUSINESS AFFAIRS
73030200|UPD-COMMUNICATIONS|VP-BUSINESS AFFAIRS
73030300|UPD-FRONT DESK|VP-BUSINESS AFFAIRS
73030400|UPD-NTBS|VP-BUSINESS AFFAIRS
73030500|UPD-HEALTH CENTER SECURITY|VP-BUSINESS AFFAIRS
73030600|UPD-TOWING OPERATIONS|VP-BUSINESS AFFAIRS
73030700|UPD-PARKING|VP-BUSINESS AFFAIRS
73030800|UPD-MOTORCYCLE|VP-BUSINESS AFFAIRS
73030900|UPD-BIKE PATROL|VP-BUSINESS AFFAIRS
73031000|UPD-K-9 UNIT|VP-BUSINESS AFFAIRS
73040000|UPD-COMMUNITY SERVICES DEPT|VP-BUSINESS AFFAIRS
73040100|UPD-COMMUNITY SERVICES|VP-BUSINESS AFFAIRS
73040200|UPD-SNAP|VP-BUSINESS AFFAIRS
73050000|UPD-TRAINING DEPARTMENT|VP-BUSINESS AFFAIRS
73050100|UPD-TRAINING|VP-BUSINESS AFFAIRS
74000000|INSTITUTIONAL ACTIVITIES|CHIEF FINANCIAL OFFICER
74010000|IA-GENERAL EXPENSE-OTHER|CHIEF FINANCIAL OFFICER
74010100|IA-GENERAL EXPENSE-EMP BENEFIT|CHIEF FINANCIAL OFFICER
74010200|IA-GENERAL EXPENSE-FICA SPP|CHIEF FINANCIAL OFFICER
74010300|IA-GENERAL EXPENSE-FICA ALT|CHIEF FINANCIAL OFFICER
74010400|IA-HLTH FEE GTR GRAD CARE ALOC|CHIEF FINANCIAL OFFICER
74020000|IA-GENERAL EXPENSE-INSURANCE|CHIEF FINANCIAL OFFICER
74030000|IA-COMMUNICATION DIFFERENTIAL|CHIEF FINANCIAL OFFICER
74040000|IA-CAMPUS CONCESSIONS|CHIEF FINANCIAL OFFICER
74050000|IA-STATE APPROPRIATIONS|CHIEF FINANCIAL OFFICER
74060000|IA-PRIOR YEAR REFUNDS|CHIEF FINANCIAL OFFICER
74070000|IA-GENERAL INSTRUCTION|CHIEF FINANCIAL OFFICER
74070100|IA-STRATEGIC FUND HOLDING|CHIEF FINANCIAL OFFICER
74080000|IA-INVESTMENTS|CHIEF FINANCIAL OFFICER
74080100|IA-INVESTMENTS (GENERAL)|CHIEF FINANCIAL OFFICER
74080200|IA-INVESTMENTS (RESEARCH)|CHIEF FINANCIAL OFFICER
74090000|IA-PAYROLL HOLDING|CHIEF FINANCIAL OFFICER
74090100|IA-PAYROLL WAGE REFUNDS|CHIEF FINANCIAL OFFICER
74090200|IA-PAYROLL CANCELLATIONS|CHIEF FINANCIAL OFFICER
74090300|IA-PAYROLL GARNISHMENTS|CHIEF FINANCIAL OFFICER
74090400|IA-PAYROLL ADOPTION BENEFITS|CHIEF FINANCIAL OFFICER
74090500|IA-PAYROLL LIAB RECONCILIATION|CHIEF FINANCIAL OFFICER
74090600|IA-PAYROLL POOLED FRINGE|CHIEF FINANCIAL OFFICER
74090700|IA-PAYROLL GATOR CARE|CHIEF FINANCIAL OFFICER
74300000|IA-TAX ADMINISTRATION|CHIEF FINANCIAL OFFICER
74300100|IA-TAX ADMIN-PAYROLL TAXES|CHIEF FINANCIAL OFFICER
74400000|IA-ACCOUNTS PAYABLE|CHIEF FINANCIAL OFFICER
74400100|IA-AP LIABILITY RECONCILIATION|CHIEF FINANCIAL OFFICER
74402000|IA-PCARD PRE-PAYMENT|CHIEF FINANCIAL OFFICER
74600000|IA-GENERAL ACCOUNTING ACTIVITY|CHIEF FINANCIAL OFFICER
74601000|IA-GENERAL ACCOUNTING|CHIEF FINANCIAL OFFICER
74700000|IA-TREASURY MANAGEMENT ACTIVS|CHIEF FINANCIAL OFFICER
74701000|IA-TREASURY MANAGEMENT|CHIEF FINANCIAL OFFICER
75000000|CONSTRUCTION / RENOVA / REPAIR|VP-BUSINESS AFFAIRS
75010000|CRR-MAJOR PROJECTS|VP-BUSINESS AFFAIRS
75010100|CCR-CTRB BONDS|VP-BUSINESS AFFAIRS
75020000|CRR-IFAS|VP-BUSINESS AFFAIRS
75030000|CRR-HEALTH SCIENCE CTR|VP-BUSINESS AFFAIRS
75040000|CRR-PPD|VP-BUSINESS AFFAIRS
75050000|CCR-PPD-HC|VP-BUSINESS AFFAIRS
76000000|UB-INSTITUTIONAL ACTIVITIES|CHIEF FINANCIAL OFFICER
76000100|UB-CENTRAL ACCOUNTING|CHIEF FINANCIAL OFFICER
76010000|UB-STUDENT TUITION / FEES|CHIEF FINANCIAL OFFICER
76020000|UB-STUDENT RECEIVABLES|CHIEF FINANCIAL OFFICER
76030000|UB-FINANCIAL AID|CHIEF FINANCIAL OFFICER
76040000|UFS-STUDENT DEBT COLLECTIONS|CHIEF FINANCIAL OFFICER
77000000|EMERGENCY MGMT|CHIEF FINANCIAL OFFICER
77010000|EMT-EMERGENCY MGMT ADMIN|CHIEF FINANCIAL OFFICER
81000000|WOMEN'S ATHLETICS|UNIVERSITY ATHLETIC ASSOC
81010000|WA-WOMEN'S ATHLETICS-ADMIN|UNIVERSITY ATHLETIC ASSOC
82000000|GATOR BOOSTERS|UNIVERSITY ATHLETIC ASSOC
82010000|GB-GATOR BOOSTER OPERATIONS|UNIVERSITY ATHLETIC ASSOC
82020000|GB-MENS GENERAL|UNIVERSITY ATHLETIC ASSOC
82030000|GB-WOMENS GENERAL|UNIVERSITY ATHLETIC ASSOC
82040000|GB-MENS BASKETBALL|UNIVERSITY ATHLETIC ASSOC
82050000|GB-WOMENS BASKETBALL|UNIVERSITY ATHLETIC ASSOC
82060000|GB-MENS TENNIS|UNIVERSITY ATHLETIC ASSOC
82070000|GB-WOMENS TENNIS|UNIVERSITY ATHLETIC ASSOC
82080000|GB-MENS SWIMMING|UNIVERSITY ATHLETIC ASSOC
82090000|GB-WOMENS SWIMMING|UNIVERSITY ATHLETIC ASSOC
82100000|GB-MENS TRACK|UNIVERSITY ATHLETIC ASSOC
82110000|GB-WOMANS TRACK|UNIVERSITY ATHLETIC ASSOC
82120000|GB-MENS FOOTBALL|UNIVERSITY ATHLETIC ASSOC
82130000|GB-WOMENS SOCCER|UNIVERSITY ATHLETIC ASSOC
82140000|GB-MENS BASEBALL|UNIVERSITY ATHLETIC ASSOC
82150000|GB-WOMENS SOFTBALL|UNIVERSITY ATHLETIC ASSOC
82160000|GB-WOMENS VOLLEYBALL|UNIVERSITY ATHLETIC ASSOC
82170000|GB-WOMENS GYMNASTICS|UNIVERSITY ATHLETIC ASSOC
82180000|GB-CHEERLEADING|UNIVERSITY ATHLETIC ASSOC
82190000|GB-MAJOR GIFTS|UNIVERSITY ATHLETIC ASSOC
82200000|GB-TICKET RELATED|UNIVERSITY ATHLETIC ASSOC
82210000|GB-MENS GOLF|UNIVERSITY ATHLETIC ASSOC
82220000|GB-WOMENS GOLF|UNIVERSITY ATHLETIC ASSOC
83000000|SHANDS TEACHING HOSPITAL|SHANDS
83010000|SH-SHANDS OPERATIONS|SHANDS
85000000|FLORIDA POLYTECHNIC UNIVERSITY| 
95000000|DSO-DIRECT SUPPORT ORG|DIRECT SUPPORTS
95010000|DSO-SHANDS|DIRECT SUPPORTS
95010100|DSO-SHANDS-OPERATIONS|DIRECT SUPPORTS
